value,unit,metric_type,sector,context,source_page,source_paragraph,confidence,year,extraction_method,validation_issues,company,source_pdf,extraction_date
231.0,number,ai_implementation_count,unknown,,49,22,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763619
285.0,number,ai_implementation_count,unknown,,49,22,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763619
1973.0,number,ai_implementation_count,unknown,1973,49,26,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763620
31422.0,number,ai_implementation_count,unknown,National,49,29,0.3136,2024,pattern_matching,"['Value 31422.0 outside typical range [0, 10000]', 'Missing required context keywords']",National,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763621
28381.0,number,ai_implementation_count,government_public,,49,32,0.34048,2024,pattern_matching,"['Value 28381.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763621
139.0,number,ai_implementation_count,unknown,,50,2,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763622
159.0,number,ai_implementation_count,unknown,,50,2,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763624
2831.0,number,ai_implementation_count,unknown,,50,6,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763625
71.0,number,ai_implementation_count,unknown,,50,11,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763625
2307.0185,number,ai_implementation_count,unknown,,50,14,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763626
1850.0,number,ai_implementation_count,unknown,,50,14,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763627
211.0,number,ai_implementation_count,unknown,,50,16,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763627
236.0,number,ai_implementation_count,unknown,,50,16,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763628
30074.0,number,ai_implementation_count,government_public,National Bureau of Economic,50,25,0.34048,2024,pattern_matching,"['Value 30074.0 outside typical range [0, 10000]', 'Missing required context keywords']",National Bureau,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763629
151.0,number,ai_implementation_count,unknown,,50,28,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763629
22.0,number,ai_implementation_count,unknown,,51,5,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763630
187.0,number,ai_implementation_count,unknown,,51,13,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763631
2023.0,number,job_creation,manufacturing,Stanford Center for Research,51,17,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],Stanford Center,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763632
11.0,number,job_creation,manufacturing,,51,18,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763632
18.0,number,job_creation,manufacturing,,51,18,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763633
2209.02128,number,ai_implementation_count,unknown,,51,24,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763634
2128.0,number,ai_implementation_count,unknown,,51,24,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763634
2018.0,number,ai_implementation_count,education,"What Can Machines Learn, and What Does",51,29,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],What Can Machines Learn,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763635
2017.0,number,job_displacement,unknown,Semantics Derived Automatically,51,31,0.5599999999999999,2024,pattern_matching,[],Semantics Derived Automatically,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763636
356.0,number,ai_implementation_count,unknown,,51,32,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763636
6334.0,number,ai_implementation_count,unknown,,51,32,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763637
183.0,number,ai_implementation_count,unknown,,51,32,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763638
186.0,number,ai_implementation_count,unknown,,51,32,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763639
2018.0,number,ai_implementation_count,information_communication_technology,Working,51,33,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],Working,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763639
25138.0,number,ai_implementation_count,government_public,,51,34,0.34048,2024,pattern_matching,"['Value 25138.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763640
1135.0,number,ai_implementation_count,unknown,,52,9,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763641
2023.0,number,ai_implementation_count,transportation_logistics,,52,17,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763642
31222.0,number,ai_implementation_count,government_public,,52,18,0.34048,2024,pattern_matching,"['Value 31222.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763642
2303.0,number,ai_implementation_count,unknown,,52,23,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763643
17.0,number,ai_implementation_count,real_estate_construction,,52,26,0.47008000000000005,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763644
2.0,number,ai_implementation_count,real_estate_construction,,52,26,0.47008000000000005,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763644
217.0,number,ai_implementation_count,real_estate_construction,,52,26,0.47008000000000005,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763645
2195.0,number,ai_implementation_count,unknown,,52,29,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763646
2217.0,number,ai_implementation_count,unknown,,52,29,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763647
2017.0,number,net_employment_change,professional_services,The Future of Employment: How Susceptible Are,53,0,0.6080000000000001,2024,pattern_matching,[],The Future,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763648
114.0,number,ai_implementation_count,unknown,,53,1,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763648
254.0,number,ai_implementation_count,unknown,,53,1,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763649
280.0,number,ai_implementation_count,unknown,,53,1,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763650
1747.0,number,ai_implementation_count,unknown,,53,4,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763650
1764.0,number,ai_implementation_count,unknown,,53,4,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763651
31921.0,number,ai_implementation_count,government_public,,53,12,0.34048,2024,pattern_matching,"['Value 31921.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763652
2018.0,number,ai_implementation_count,unknown,"Artificial Intelligence, International Competition, and the Balance of",53,13,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Artificial Intelligence,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763652
31837.0,number,ai_implementation_count,unknown,,53,19,0.3136,2024,pattern_matching,"['Value 31837.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763653
2012.0,number,ai_implementation_count,unknown,IEEE Transactions on,53,26,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],Transactions,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763654
1789.0,number,ai_implementation_count,unknown,,53,27,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763655
1801.0,number,ai_implementation_count,unknown,,53,27,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763655
31846.0,number,ai_implementation_count,government_public,,53,30,0.34048,2024,pattern_matching,"['Value 31846.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763656
1281.0,number,ai_implementation_count,unknown,,53,32,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763657
1317.0,number,ai_implementation_count,unknown,,53,32,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763657
30957.0,number,ai_implementation_count,unknown,,53,33,0.3136,2024,pattern_matching,"['Value 30957.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763658
28453.0,number,ai_implementation_count,government_public,,54,2,0.34048,2024,pattern_matching,"['Value 28453.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763659
18517.0,number,ai_implementation_count,unknown,,54,4,0.3136,2024,pattern_matching,"['Value 18517.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763659
2007.0,number,ai_implementation_count,education,,54,14,0.5038276923076923,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763661
31788.0,number,ai_implementation_count,unknown,,54,16,0.3136,2024,pattern_matching,"['Value 31788.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763662
289.0,number,ai_implementation_count,unknown,,54,19,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763662
381.0,number,ai_implementation_count,unknown,,54,21,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763663
6654.0,number,ai_implementation_count,unknown,,54,21,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763664
192.0,number,ai_implementation_count,unknown,,54,21,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763664
88100.0,number,ai_implementation_count,unknown,,54,24,0.3136,2024,pattern_matching,"['Value 88100.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763665
2019.0,number,ai_implementation_count,professional_services,Dissecting Racial,54,28,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],Dissecting Racial,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763666
366.0,number,ai_implementation_count,unknown,,54,29,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763667
6464.0,number,ai_implementation_count,unknown,,54,29,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763667
447.0,number,ai_implementation_count,unknown,,54,29,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763668
453.0,number,ai_implementation_count,unknown,,54,29,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763669
216.0,number,ai_implementation_count,unknown,,55,2,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763670
31910.0,number,ai_implementation_count,unknown,National,55,5,0.3136,2024,pattern_matching,"['Value 31910.0 outside typical range [0, 10000]', 'Missing required context keywords']",National,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763670
2023.0,number,job_displacement,unknown,The UAW and Other Unions Must Focus More on AI and Automation in Their,55,13,0.7,2024,pattern_matching,[],Other Unions Must Focus More,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763671
1707.02968,number,ai_implementation_count,unknown,,55,17,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763672
2968.0,number,ai_implementation_count,unknown,,55,17,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763672
31815.0,number,ai_implementation_count,government_public,,55,22,0.34048,2024,pattern_matching,"['Value 31815.0 outside typical range [0, 10000]', 'Missing required context keywords']",,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763673
600.0,number,ai_implementation_count,professional_services,,55,23,0.4864000000000001,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763674
621.0,number,ai_implementation_count,unknown,,55,24,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763675
672.0,number,ai_implementation_count,unknown,,55,24,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763675
675.0,number,ai_implementation_count,unknown,,55,24,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763676
376.0,number,ai_implementation_count,unknown,,55,29,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763677
4.0,number,job_creation,unknown,Coding Inequity: Assessing GPT-4 s Potential for Perpetuating Racial and Gender Biases in,56,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],Coding Inequity,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763678
1998.0,number,ai_implementation_count,unknown,The Quarterly Journal of Economics,56,4,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],The Quarterly Journal,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763678
1091.0,number,ai_implementation_count,unknown,,56,5,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763679
1117.0,number,ai_implementation_count,unknown,,56,5,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763680
2021.0,number,ai_implementation_count,professional_services,"Provisional Act March 13, 2024  A key characteristic of AI systems is their capabili",57,3,0.76,2024,pattern_matching,[],Provisional Act March,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763680
13.0,number,ai_implementation_count,professional_services,"Provisional Act March 13, 2024  A key characteristic of AI systems is their capability to infer.   AI models  ...  form part of AI systems.  US  US Bill of Rights  AI as an",57,3,0.76,2024,pattern_matching,[],Provisional Act March,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763681
2024.0,number,ai_implementation_count,professional_services,"Provisional Act March 13, 2024  A key characteristic of AI systems is their capability to infer.   AI models  ...  form part of AI systems.  US  US Bill of Rights  AI as an  automa",57,3,0.76,2024,pattern_matching,[],Provisional Act March,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763682
2.0,number,ai_implementation_count,professional_services,"2: These measures apply to the use of generative AI technologies to provide services to the public in the  mainland  PRC for the generation of text, im",57,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763682
3.2,number,ai_implementation_count,professional_services,UK  White paper   3.2.1 Defining Artificial Intelligence    ...  AI by reference to the 2 characteristics that generate the need for a bespoke regulatory response  .,57,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],White,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763683
1.0,number,ai_implementation_count,professional_services,1 Defining Artificial Intelligence    ...  AI by reference to the 2 characteristics that generate the need for a bespoke regulatory response  ...    ad,57,3,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Defining Artificial Intelligence,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763684
6.0,number,ai_implementation_count,unknown,(6) The notion of AI system should be clearly defined to,57,11,0.7,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763685
8.0,number,ai_implementation_count,unknown,"EU - Trilogue agreement December 8, 2023  General-purpose AI systems and foundation mod-",57,23,0.7,2024,pattern_matching,[],Trilogue,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763685
2023.0,number,ai_implementation_count,unknown,"EU - Trilogue agreement December 8, 2023  General-purpose AI systems and foundation mod-",57,23,0.7,2024,pattern_matching,[],Trilogue,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763686
63.0,number,ai_implementation_count,unknown,"(63)  general-purpose AI model  means an AI model, including where such an AI model is trained with",58,32,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763687
64.0,number,ai_implementation_count,unknown,(64)  high-impact capabilities  means capabilities that match or exceed the capabilities recorded in the most,59,2,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763687
65.0,number,ai_implementation_count,unknown,advanced general-purpose AI models  (65)  systemic risk  means a risk that is specific to the high-impact,59,3,0.7,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763688
2020.0,number,ai_implementation_count,unknown,US -  National AI act of 2020    The term  artificial intelligence  means a machine-based system,59,25,0.7,2024,pattern_matching,[],National,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763689
9401.0,number,ai_implementation_count,unknown,"9401(3): a machine-based system that can, for a given set of",59,30,0.7,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763690
39.0,number,workforce_augmentation,unknown,"To regulate AI effectively, and to support the clarity of our proposed framework, we",60,21,0.7,2024,pattern_matching,[],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763690
128.0,number,ai_implementation_count,unknown,General EU regulation:128,61,2,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],General,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763691
129.0,number,ai_implementation_count,unknown,129,62,7,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763692
130.0,number,ai_implementation_count,unknown,130,62,9,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763692
131.0,number,ai_implementation_count,unknown,131,62,11,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763693
132.0,number,ai_implementation_count,unknown,132,62,13,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763694
129.0,number,ai_implementation_count,government_public,(106) Providers that place general-purpose AI models on the Union market should ensure compliance with the relevant obligations in this Regulati,62,14,0.6305882352941177,2024,pattern_matching,['Missing required context keywords'],Providers,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763694
106.0,number,ai_implementation_count,government_public,(106) Providers that place general-purpose AI models on the Union market should ensure compliance with the relevant obligations in this Regulation. To tha,62,14,0.6305882352941177,2024,pattern_matching,['Missing required context keywords'],Providers,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763695
130.0,number,ai_implementation_count,government_public,"130Article 2   ...  This Regulation does not apply to AI systems where and in so far they are placed on the market, put into service, or used with or wit",62,14,0.788235294117647,2024,pattern_matching,[],This Regulation,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763696
2.0,number,ai_implementation_count,government_public,"130Article 2   ...  This Regulation does not apply to AI systems where and in so far they are placed on the market, put into service, or used with or without modi",62,14,0.788235294117647,2024,pattern_matching,[],This Regulation,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763697
131.0,number,ai_implementation_count,government_public,"131 (27) While the risk-based approach is the basis for a proportionate and effective set of binding rules, it is important to recall the 2019 Ethics gui",62,14,0.6305882352941177,2024,pattern_matching,['Missing required context keywords'],While,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763698
2019.0,number,ai_implementation_count,government_public,"131 (27) While the risk-based approach is the basis for a proportionate and effective set of binding rules, it is important to recall the 2019 Ethics guidelines for trustworthy AI developed by the independent AI HLEG appointed by the Com- mission.",62,14,0.6936470588235295,2024,pattern_matching,['Missing required context keywords'],While,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763699
132.0,number,ai_implementation_count,government_public,132 (158) Union financial services law includes internal governance and risk-management rules and requirements which are applicable to regulated financia,62,14,0.6305882352941177,2024,pattern_matching,['Missing required context keywords'],Union,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763700
158.0,number,ai_implementation_count,government_public,132 (158) Union financial services law includes internal governance and risk-management rules and requirements which are applicable to regulated financial ins,62,14,0.6305882352941177,2024,pattern_matching,['Missing required context keywords'],Union,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763700
133.0,number,ai_implementation_count,unknown,General US Regulation:133,63,1,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],General,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763701
134.0,number,ai_implementation_count,unknown,134,66,1,0.44799999999999995,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763702
134.0,number,ai_implementation_count,financial_services,"134 Article 4: The provision and use of generative AI services shall comply with the requirements of laws and admin- istrative regulations, respect socia",66,6,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Article,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763703
4.0,number,ai_implementation_count,financial_services,"134 Article 4: The provision and use of generative AI services shall comply with the requirements of laws and admin- istrative regulations, respect social mores, e",66,6,0.6080000000000001,2024,pattern_matching,['Missing required context keywords'],Article,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763703
1.0,number,ai_implementation_count,financial_services,"omply with the requirements of laws and admin- istrative regulations, respect social mores, ethics, and morality, and obey the following provisions: (1) Uphold the Core Socialist Values  content that is prohibited by laws and administrative regulations such as that inciting subversion of national sov",66,6,0.6688000000000002,2024,pattern_matching,['Missing required context keywords'],Uphold,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763704
135.0,number,ai_implementation_count,unknown,com pubs 2023 10 uk-competition-and-markets-authority-relea,67,21,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763705
136.0,number,ai_implementation_count,unknown,com pubs 2023 10 uk-competition-and-markets-authority-releases-initial-ai-foundation-models-rep,67,21,0.5599999999999999,2024,pattern_matching,['Missing required context keywords'],,wpiea2024231-print-pdf.pdf,2025-07-24T17:20:41.763705
